Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
genoise garniture,94,94,50,85.98,0.00,https://vandemoortele.com/fr-fr/recipe/cassissier,0,0,0.00,0,163000,"[14,14,14,29,14,14,57,100,14,29,100,14]",1584160169,"Image pack, Site links, Reviews, Image, Video Carousel"
pure gold summer,73,73,50,71.19,0.00,https://vandemoortele.com/en/margarines-culinary-oils-fats/margarines-and-blends/bakers-pure-gold-our-finest-blend,0,0,0.00,0.57,173000000,"[100,0,33,0,0,0,11,0,0,0,11,78]",1584372142,"Image pack, Site links, Reviews, Video Carousel"
pain décongelé recongelé,58,58,50,82.88,0.00,https://vandemoortele.com/fr-fr/product/pain-chocolat-noisette-prepousse-banquet-dorr,0,0,0.00,0,66400,"[14,14,14,14,14,14,14,14,14,100,14,14]",1583409862,"Reviews, Featured snippet, Video Carousel, People also ask"
comment cuire filet de faisan,54,54,50,84.52,0.00,https://vandemoortele.com/fr-be/recette/faisan-fine-champagne,0,0,0.00,0,215000,"[100,100,0,0,0,0,0,100,0,100,100,0]",1583989401,"Image pack, Reviews, Video, Image, Video Carousel"
bonbon au café recette,19,19,50,80.06,0.00,https://vandemoortele.com/fr-fr/recipe/ganache-bonbon-chocolat-cafe,0,0,0.00,0.08,1180000,"[100,50,25,75,25,75,100,50,50,25,50,25]",1583832446,"Image pack, Reviews, Image, Video Carousel"
box 10 liter,5,5,50,60.55,0.00,https://vandemoortele.com/fr-fr/produit/risso-longlife-bag-box-10-l,2,0.04,0.00,0,340000000,"[0,0,0,0,0,0,0,0,100,100,100,0]",1583885290,"Image pack, Reviews, Video, Shopping ads"
assortiment apero,34,34,50,82.28,0.00,https://vandemoortele.com/fr-be/product/assortiment-de-mini-sandwiches-apero,0,0,0.00,1,366000,"[75,25,50,25,25,25,25,25,100,25,25,25]",1583929319,"Image pack, Reviews, Image, Video Carousel"
donuts a la fraise,72,72,50,80.16,0.00,https://vandemoortele.com/fr-fr/product/donuts-gout-fraise-decor-marshmallows-my-original-doonys-r,0,0,0.00,0.39,435000,"[33,33,33,33,33,100,67,33,33,33,67,33]",1583782308,"Image pack, Reviews, Image, Video Carousel"
tartelette chocolat biscuit,37,37,50,77.52,0.00,https://vandemoortele.com/fr-fr/recipe/tartelette-chocolat-orange,0,0,0.00,0.69,2240000,"[29,71,100,14,14,43,14,43,14,14,14,29]",1583107131,"Image pack, Reviews, Image, Video Carousel"
apple pie and,87,87,50,89.1,0.00,https://vandemoortele.com/fr-be/produit/hunky-chunky-apple-pie,0,0,0.00,0,670000000,"[0,0,0,0,100,0,0,100,100,0,100,0]",1584440997,"Image pack, Reviews, Video, Image"
grossiste nutella belgique,32,32,50,67,1.22,https://vandemoortele.com/fr-fr/nos-produits,0,0,0.00,0.78,0,"[20,20,20,40,20,40,20,20,100,20,100,20]",1583292943,"Image pack, Site links"
cupcake fourré framboise,39,39,50,83.59,0.00,https://vandemoortele.com/fr-be/produit/muffin-aromatise-au-citron-fourre-la-framboise,0,0,0.00,0,52800,"[11,11,44,11,11,100,11,56,33,11,11,11]",1583690847,"Image pack, Reviews, Image, Video Carousel"
salon du sandwich 2018,20,20,50,61.63,0.00,https://vandemoortele.com/fr-fr/article/sandwich-snack-show-2018,0,0,0.00,0,31400000,"[20,20,40,0,0,0,0,0,20,100,20,100]",1585140097,"Image pack, Site links, Video Carousel"
boulanger españa,41,41,50,67.91,0.00,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,0,0,0.00,0.08,2870000,"[11,11,100,11,11,11,11,100,11,11,11,22]",1583254892,"Site links, Reviews, Video"
vinaigrette au miel et moutarde,80,80,50,79.83,0.00,https://vandemoortele.com/fr-be/produit/vinaigrette-miel-moutarde-vandemoortele-20-ml,0,0,0.00,0,563000,"[40,20,20,20,60,20,20,60,20,20,20,100]",1583974310,"Image pack, Reviews, Image, Video Carousel"
beurre concentré composition,16,16,50,75,0.00,https://vandemoortele.com/fr-fr/product/bakers-pure-gold-le-subtil-melange-dhuiles-de-graisses-vegetales-et-de-beurre-concentre,0,0,0.00,0,394000,"[20,20,100,100,80,40,20,20,40,40,20,20]",1583672609,"Site links, Reviews, Featured snippet"
receita bolo rei,46,46,50,68.03,0.00,https://vandemoortele.com/pt-pt/receita/bolo-rei,0,0,0.00,0.01,2280000,"[24,100,8,3,2,0,2,7,0,2,2,2]",1583938624,"Image pack, Reviews, Video, Image, Video Carousel"
bolleria napolitana,81,81,50,48.43,0.00,https://vandemoortele.com/assets/catalogue-es-pt-2019/files/basic-html/page26.html,0,0,0.00,0,348000,"[0,0,0,0,0,0,0,0,0,100,0,0]",1585285371,"Image pack, Video Carousel"
02 464 60 01,65,65,50,77.56,0.00,https://vandemoortele.com/en/article/2015-retail-bond,0,0,0.00,0,187000000,"[0,0,100,0,0,0,0,100,0,0,100,0]",1585253068,Image pack
commander donuts,62,62,50,67.57,0.22,https://vandemoortele.com/fr-fr/product/donuts-sucres-my-original-doonys-r,0,0,0.00,1,1960000,"[11,11,11,11,22,100,11,11,56,11,78,33]",1585479484,"Image pack, Image, Video Carousel"
mini butter croissants,6,6,50,53.82,0.00,https://vandemoortele.com/en-no/product/mini-butter-croissant-praline-45g,2,0.04,0.00,0,70000000,"[0,50,0,0,0,0,0,0,0,0,0,100]",1583868716,"Image pack, Reviews, Video, Image"
mini butter croissants,5,5,50,53.82,0.00,https://vandemoortele.com/en-se/product/mini-butter-croissant-25g,2,0.04,0.00,0,70000000,"[0,50,0,0,0,0,0,0,0,0,0,100]",1583868716,"Image pack, Reviews, Video, Image"
recette triangle aux amandes,91,91,50,83.5,0.00,https://vandemoortele.com/fr-fr/product/triangle-aux-amandes,0,0,0.00,0,333000,"[5,18,100,36,8,3,13,10,8,3,8,3]",1585142324,"Image pack, Image, Video Carousel"
pain bavarois,48,48,50,73.9,0.00,https://vandemoortele.com/fr-be/product/bavarois-au-pain-depices,0,0,0.00,0,2800000,"[100,11,11,11,11,11,33,11,11,33,33,11]",1583552342,"Image pack, Reviews, Image"
produit boulangerie surgelé,7,7,50,67.6,0.00,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,2,0.04,0.00,0.7,265000,"[50,50,0,50,50,50,0,50,50,50,50,100]",1584592356,"Image pack, Site links, Reviews, AdWords bottom, Video Carousel"
huile de palme hydrogénée et non hydrogénée,94,94,50,81.03,0.00,https://vandemoortele.com/sites/default/files/2017-05/Grondstoffenfolder_2017_FR-LR_Spread_v2_0.pdf,0,0,0.00,0,126000,"[14,14,0,14,0,14,0,0,0,100,0,29]",1585159111,Image pack
prix viennoiserie en boulangerie,83,83,50,67.6,0.00,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,0,0,0.00,0,2820000,"[14,29,14,14,29,29,29,43,14,100,57,29]",1583160277,"Image pack, Site links, Reviews, Featured snippet"
melange sale,57,57,50,70.01,0.00,https://vandemoortele.com/fr-be/margarines-culinary-oils-fats/margarines-and-blends/butter-blend-easy-spreading-tub-0,0,0,0.00,0.68,55500000,"[14,0,43,14,14,43,14,100,71,100,57,14]",1585592549,"Image pack, Image, Video Carousel"
normes de sécurité alimentaire,66,66,50,77.68,0.00,https://vandemoortele.com/fr-fr/local-page/securite-alimentaire,0,0,0.00,0.2,27300000,"[0,56,11,11,11,22,100,11,11,11,100,11]",1583980276,"Image pack, Featured snippet"
seau mayonnaise,29,0,50,60.81,0.00,https://vandemoortele.com/fr-fr/produit/sauce-risso-mayonnaise-5l,0,0,0.00,1,92700,"[25,25,25,75,25,25,75,100,25,25,25,25]",1585606004,"Image pack, Shopping ads, Video Carousel"
panavi recrutement,1,1,50,82.05,0.40,https://vandemoortele.com/fr-fr/travailler-chez-vandemoortele,23,0.48,9.00,0.09,85,"[33,33,100,67,33,33,33,33,33,100,33,33]",1583501596,"Image pack, Reviews, Jobs search"
pain aux noix et fruits secs,88,88,50,75.38,0.00,https://vandemoortele.com/fr-be/produit/petit-pain-gourmand-aux-noix-et-figues,0,0,0.00,0.14,4210000,"[0,33,33,33,67,33,33,67,33,33,100,33]",1583151598,"Image pack, Reviews, Image, Video Carousel"
bagietka,80,80,50,79.21,0.00,https://vandemoortele.com/pl-pl/produkt/bagietka-czosnkowa-175g,0,0,0.00,0,3330000,"[25,25,25,25,25,25,25,25,25,50,100,25]",1584803133,"Image pack, Image, Video Carousel"
patisserie vandermeersch,92,92,50,78.97,0.00,https://vandemoortele.com/fr-fr/brand/la-patisserie-du-chefr,0,0,0.00,0,92,"[20,20,20,20,40,20,20,20,40,20,100,20]",1584907051,"Knowledge panel, Image pack, Image, Video Carousel"
recette faisan au champagne,10,10,50,71.52,0.00,https://vandemoortele.com/fr-be/recette/faisan-fine-champagne,0,0,0.00,0.02,98,"[100,33,67,0,0,0,0,100,33,33,67,33]",1584502195,"Image pack, Reviews, Video, Image"
private label omega 3,64,64,50,37.21,0.00,https://vandemoortele.com/fr-be/private-label,0,0,0.00,0.14,11600000,"[0,0,100,0,100,0,0,0,0,0,0,100]",1583783981,Image pack
hoppa partners,87,87,50,63.44,0.00,https://vandemoortele.com/sv-se/node/27446,0,0,0.00,0,5470000,"[50,0,50,50,100,50,0,50,50,50,50,0]",1585033405,"Image pack, Video, FAQ"
praline de,80,80,50,75.04,0.00,https://vandemoortele.com/fr-be/recipe/praline-de-saumon,0,0,0.00,0.05,32900000,"[100,43,71,14,14,14,14,14,14,14,14,14]",1585443708,"Knowledge panel, Image, Video Carousel"
travailler chez jules,56,56,50,77.42,0.00,https://vandemoortele.com/fr-fr/article/un-etudiant-dexception-passera-une-journee-avec-notre-pdg-jules-noten,0,0,0.00,0.03,6830000,"[11,33,33,44,11,100,11,11,11,11,78,11]",1583933385,"Image pack, Reviews"
galette du roi feve,44,44,50,89.15,0.00,https://vandemoortele.com/fr-be/produit/galette-des-rois-la-frangipane-avec-feve,0,0,0.00,0.44,709000,"[25,0,25,100,75,0,0,0,0,100,50,25]",1584363876,"Image pack, Site links, Reviews, Video, Featured snippet, Image, Video Carousel"
bonbon ganache chocolat,39,39,50,79.82,0.00,https://vandemoortele.com/fr-fr/recipe/ganache-bonbon-chocolat-cafe,0,0,0.00,0.04,2710000,"[100,11,11,11,11,11,0,0,11,22,11,11]",1583339852,"Image pack, Reviews, Image, Video Carousel"
pate or,46,46,50,78.68,0.00,https://vandemoortele.com/fr-fr/product/gastroplaque-pizza-banquet-dorr,0,0,0.00,0.98,189000000,"[33,11,44,11,56,100,11,33,22,33,11,11]",1583666748,"Image pack, Reviews, Image, Video Carousel"
friture sans odeur,69,69,50,84.43,0.00,https://vandemoortele.com/fr-be/product/vandemoorteler-huile-pour-friture-moins-dodeurs,0,0,0.00,1,509000,"[14,14,14,14,14,14,57,14,14,14,14,100]",1583186406,"Reviews, Video, Featured snippet, Shopping ads, Video Carousel, People also ask"
gamme alpro,80,80,50,78.18,0.00,https://vandemoortele.com/fr-fr/notre-histoire,0,0,0.00,0.68,49000,"[14,14,14,14,14,43,43,43,100,14,14,14]",1583712438,"Image pack, Site links, Video Carousel"
cookie my,15,15,50,80.91,0.00,https://vandemoortele.com/fr-fr/product/cookie-aux-pepites-de-chocolat-my-originalsr,0,0,0.00,0,11880000000,"[14,14,71,14,14,14,14,100,14,14,14,29]",1583781951,"Knowledge panel, Image pack, Reviews, Image, Video Carousel"
donuts à la fraise,69,69,50,77.6,0.00,https://vandemoortele.com/fr-fr/product/donuts-gout-fraise-decor-marshmallows-my-original-doonys-r,0,0,0.00,0.57,2520000,"[11,11,56,22,11,11,11,33,44,100,11,56]",1584090087,"Image pack, Reviews, Image, Video Carousel"
se puede congelar el tiramisu,42,42,50,49.88,0.00,https://vandemoortele.com/es-es/product/tiramisu-0,0,0,0.00,0,1580000,"[22,0,11,100,0,11,0,0,0,11,22,0]",1584525770,"Image pack, Reviews, Video, Image"
private label fruit,69,69,50,66.86,0.00,https://vandemoortele.com/fr-be/private-label,0,0,0.00,0.14,115000000,"[0,0,0,0,0,0,0,0,0,0,0,100]",1584448788,"Image pack, Reviews"
ketchup sauce,38,38,50,88.42,0.00,https://vandemoortele.com/fr-fr/produit/sauce-snack-risso-ketchup-1l,0,0,0.00,0.75,113000000,"[11,11,11,11,11,33,33,100,11,11,22,11]",1583370434,"Knowledge panel, Site links, Reviews, Image, Video Carousel"
sauce snack,9,9,50,64.53,0.00,https://vandemoortele.com/fr-fr/product/sauce-snack-rissor-samurai,1,0.02,0.00,0.6,534000000,"[4,8,4,4,4,4,4,4,35,100,4,100]",1585295877,"Image pack, Site links, Image, Video Carousel"
patisserie allumette,58,58,50,82.86,0.00,https://vandemoortele.com/fr-be/nos-marques/la-patisserie-du-chefr,0,0,0.00,0.44,502000,"[40,20,100,20,20,40,20,20,80,60,20,20]",1584266305,"Image pack, Reviews, Video, Image, Video Carousel"
recette de pizza froide,20,20,50,78.18,0.00,https://vandemoortele.com/fr-fr/recipe/pizza-froide-litalienne,0,0,0.00,0.29,4160000,"[40,20,0,0,0,20,100,20,20,0,20,20]",1583831603,"Reviews, Image, AdWords bottom, Video Carousel"
tva belgique 2017,89,89,50,76.38,0.00,https://vandemoortele.com/sites/default/files/2017-04/Procuration%20d%C3%A9tenteurs%20d%27obligations.pdf,0,0,0.00,0,13800000,"[14,14,0,0,14,0,14,0,100,0,14,0]",1584885694,"Featured snippet, People also ask"
assiette de tapas espagnol,34,34,50,86.19,0.00,https://vandemoortele.com/fr-be/recette/assiette-de-tapas-espagnoles-avec-assortiment-de-petits-pains-gourmands,0,0,0.00,0.08,26300000,"[14,29,71,14,100,14,14,14,14,100,14,14]",1583381074,"Image pack, Site links, Reviews, Image, Video Carousel"
como fazer pasteis de nata portugueses,80,80,50,70.08,0.00,https://vandemoortele.com/pt-pt/receita/pastel-de-nata,0,0,0.00,0,275000,"[20,20,20,20,80,20,0,100,0,0,0,20]",1583124214,"Image pack, Reviews, Image, Video Carousel"
couque viennoiserie,35,35,50,75.35,0.00,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie/viennoiserie,0,0,0.00,0,15700,"[0,0,0,0,0,0,4,100,8,4,8,4]",1584457952,"Image pack, Reviews, Image, Video Carousel"
cacher parve,32,32,50,68.19,0.00,https://vandemoortele.com/fr-fr/product/arcyr-patisserie,0,0,0.00,0,66,"[14,14,29,100,43,43,0,14,14,14,29,14]",1584763476,"Knowledge panel, Image pack, Reviews, Video, Image, Video Carousel"
vandemoortele ghislenghien,2,2,50,67.64,0.00,https://vandemoortele.com/fr-be/contactez-nous,6,0.12,0.00,0,77,"[14,0,14,0,71,0,100,29,14,14,71,71]",1585313371,"Knowledge panel, Image pack, Video"
cake chocolat menthe,79,79,50,79.03,0.00,https://vandemoortele.com/fr-be/recette/crown-cake-menthe-chocolat,0,0,0.00,0,3030000,"[14,14,14,71,43,14,100,14,14,100,14,43]",1583845473,"Image pack, Reviews, Image, Video Carousel"
panini surgelati per pub,61,61,50,22.11,0.00,https://vandemoortele.com/it-it/i-nostri-prodotti,0,0,0.00,0,89,"[0,0,100,100,0,0,0,0,0,0,0,0]",1585065504,"Image pack, Site links, Video, Image"
cup of gold,15,23,50,79.41,0.00,https://vandemoortele.com/fr-fr/brand/gold-cup-saveurr,0,0,0.00,0.1,1440000000,"[11,100,11,100,11,11,11,11,22,11,11,11]",1585555466,"Knowledge panel, Image pack, Site links, Video, Video Carousel"
the rocky road,56,56,50,84.08,0.00,https://vandemoortele.com/fr-be/product/rocky-road-brownie,0,0,0.00,0.06,362000000,"[14,14,14,100,14,14,14,14,14,43,43,43]",1583938575,"Site links, Reviews, Video, Featured video, Image"
boeuf vietnamien,47,47,50,83.45,0.00,https://vandemoortele.com/fr-be/recette/carpaccio-de-boeuf-vietnamien,0,0,0.00,0,258000,"[1,19,100,3,1,4,1,1,3,1,54,54]",1583745185,"Image pack, Reviews, Image, Video Carousel"
ready to bake baguette,27,27,50,66.91,0.00,https://vandemoortele.com/en-se/product/white-baguette-250g,0,0,0.00,0,5930000,"[0,0,100,20,20,20,20,0,0,0,0,0]",1584164160,"Image pack, Reviews, Image, Shopping ads, Video Carousel"
fournisseur donuts,3,3,50,64.13,0.22,https://vandemoortele.com/fr-fr/brand/my-originalsr,4,0.08,0.00,0.17,99,"[11,100,33,56,11,11,22,11,78,22,11,11]",1583162557,"Image pack, Reviews, Video, Image"
patisserie torsade chocolat,51,51,50,83.34,0.00,https://vandemoortele.com/fr-fr/product/torsade-feuilletee-creme-et-pepites-chocolat,0,0,0.00,0,285000,"[14,14,14,71,14,57,14,14,14,29,100,29]",1584250065,"Image pack, Reviews, Video, Image"
safinco,3,3,50,75.57,4.16,https://vandemoortele.com/en/article/safinco-acquires-2358-stake-gimv-vandemoortele,4,0.08,18.00,0.23,23500,"[14,14,14,14,14,14,14,14,57,14,14,100]",1585490624,"Image pack, AdWords top"
como fazer bolo rei,37,37,50,76.02,0.00,https://vandemoortele.com/pt-pt/receita/bolo-rei,0,0,0.00,0,8140000,"[5,5,0,10,0,0,0,0,5,3,100,3]",1584210795,"Image pack, Reviews, Video, Image"
brussels waffles,80,80,50,54.45,0.00,https://vandemoortele.com/en/recipe/brussels-waffles,0,0,0.00,0,3200000,"[14,14,14,100,14,14,14,14,14,14,14,29]",1583955081,"Knowledge panel, Local pack, Site links, Reviews, Image, Video Carousel"
تمشک قرمز,81,81,50,49.72,0.00,https://vandemoortele.com/fr-be/recipe/croissant-red-raspberry,0,0,0.00,0,375000000,"[22,11,11,11,100,11,11,11,11,22,11,0]",1584240289,"Knowledge panel, Image pack, Reviews"
margarine non hydrogénée marque,88,88,50,73.38,1.41,https://vandemoortele.com/sites/default/files/2017-05/Grondstoffenfolder_2017_FR-LR_Spread_v2_0.pdf,0,0,0.00,0.82,7540,"[100,14,14,100,14,29,14,14,14,14,14,14]",1583409749,"Image pack, Shopping ads"
cuisson pate feuilletée temps,74,74,50,85.66,0.00,https://vandemoortele.com/fr-fr/product/plaque-pate-feuilletee-beurre-28mm-banquet-dorr,0,0,0.00,0,811000,"[0,0,0,0,20,20,100,20,20,40,20,20]",1584448056,"Reviews, Video, Image, Video Carousel"
recheio frutos vermelhos,59,59,50,62.47,0.00,https://vandemoortele.com/pt-pt/produtos/croissant-multisementes-com-frutos-vermelhos-e-flor-de-sabugueiro,0,0,0.00,0,425000,"[100,0,0,0,0,0,25,0,0,25,0,0]",1585447462,"Image pack, Image, Video Carousel"
weizenmischbrot mit sauerteig,63,63,50,38.88,0.00,https://www.vandemoortele.com/de-at/produkt/batard-dunkel,0,0,0.00,0,89600,"[0,0,0,0,100,0,0,0,0,0,0,0]",1583982541,"Image pack, Reviews, Image, Video Carousel"
ingredients on packaging,23,23,50,64.99,0.00,https://vandemoortele.com/en/general-purchase-conditions-raw-materials-ingredients-and-packaging,0,0,0.00,0.11,565000000,"[33,33,33,67,33,0,100,33,67,33,33,33]",1584180278,"Image pack, Reviews, Featured snippet, Video Carousel, People also ask"
südback messe,74,74,50,52.82,0.00,https://vandemoortele.com/de-at/artikel/vandemoortele-auf-der-suedback,0,0,0.00,0,95200,"[100,0,0,0,0,67,33,100,33,0,0,0]",1585494120,"Knowledge panel, Image pack, Site links, Video Carousel"
guia michelin restaurantes,80,80,50,71.67,0.09,https://vandemoortele.com/es-es/article/descubre-la-clasificacion-de-la-guia-michelin-bib-gourmand-comida-de-calidad-y-alto,0,0,0.00,0.1,1600000,"[60,80,20,20,100,20,20,40,60,100,20,20]",1584054117,"Knowledge panel, Site links, Reviews, Video"
produits innovants agroalimentaire,71,71,50,63.42,0.00,https://vandemoortele.com/fr-fr/local-page/des-produits-de-confiance,0,0,0.00,0.14,358000,"[14,14,29,100,14,14,0,14,29,71,0,29]",1584302635,Featured snippet
viennoiserie surgelé professionnel,15,15,50,71.33,0.44,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,0,0,0.00,1,94300,"[25,25,25,25,25,25,50,25,50,25,25,100]",1585206124,"Image pack, Site links, Video, Image"
risso longlife,2,2,50,43.69,0.00,https://vandemoortele.com/fr-fr/produit/risso-longlife-seau-10-l,6,0.12,0.00,0.04,94,"[14,57,14,14,14,100,43,57,14,14,14,14]",1584624695,"Image pack, Site links, Video"
risso longlife,1,1,50,43.69,0.00,https://vandemoortele.com/fr-fr/produit/risso-longlife-bag-box-10-l,23,0.48,0.00,0.04,94,"[14,57,14,14,14,100,43,57,14,14,14,14]",1584624695,"Image pack, Site links, Video"
baguette graine,33,33,50,73.24,0.00,https://vandemoortele.com/fr-fr/product/baguette-duchesse-aux-5-graines,0,0,0.00,0.24,3490000,"[100,44,44,11,56,44,22,11,11,11,11,56]",1583842623,"Image pack, Reviews, Image, Video Carousel"
domega,41,41,50,65.8,0.00,https://vandemoortele.com/fr-fr/product/st-auventr-sandwich-source-domega-3,0,0,0.00,0.04,1890000,"[3,3,6,100,3,3,3,16,3,3,3,3]",1585386476,"Image pack, Site links, Video Carousel, FAQ"
domega,40,40,50,65.8,0.00,https://vandemoortele.com/fr-fr/product/st-auventr-pour-croissant-natura-source-domega-3,0,0,0.00,0.04,1890000,"[3,3,6,100,3,3,3,16,3,3,3,3]",1585386476,"Image pack, Site links, Video Carousel, FAQ"
francesino,69,69,50,65.31,0.00,https://vandemoortele.com/it-it/i-nostri-prodotti/prodotti-da-forno-surgelati/pane/francesino,0,0,0.00,0,260000,"[20,40,20,20,40,20,20,20,20,100,20,20]",1583109942,"Image pack, Site links, Reviews, Video Carousel"
provate label,79,79,50,60.23,0.00,https://vandemoortele.com/fr-be/private-label,0,0,0.00,0.07,853000000,"[0,100,14,29,14,14,57,14,0,14,14,14]",1583094552,"Instant answer, Knowledge panel, Site links, Reviews, Video Carousel"
huile d olive belgique,84,84,50,68.44,0.00,https://vandemoortele.com/fr-be/produit/belolive-huile-dolive-1-l,0,0,0.00,1,2730000,"[14,14,14,0,14,0,14,0,100,29,14,14]",1584467198,Reviews
the box 10,30,30,50,80.11,0.00,https://vandemoortele.com/fr-fr/produit/risso-longlife-bag-box-10-l,0,0,0.00,0,10700000000,"[20,60,20,80,60,0,100,20,60,0,20,0]",1585152020,"Site links, Shopping ads, Video Carousel"
salon sandwich et snack show,94,94,50,71.69,0.00,https://vandemoortele.com/fr-fr/article/sandwich-snack-show-2018,0,0,0.00,0,4150000,"[18,3,100,18,3,3,3,3,3,3,18,3]",1584619411,"Image pack, Site links, Reviews, Video Carousel"
